OccurrenceID	TaxonID	Event ID	Institution Code	Collection Code	Catalog Number	Sex	LifeStage	Reproductive Condition	Behavior	Establishment Means	Remarks	Count of Individuals	Preparations	FieldNotes	Sampling Protocol	Sampling Effort	Recorded By	Identified By	Date Identified	Event Date	Modified Date	Locality	Decimal Latitude	Decimal Longitude	Verbatim Latitude	Verbatim Longitude	Verbatim Elevation
6796	Eugenia mato																					South America (tropical)					
6797	Eugenia muelleri																					South-East Asia (tropical)					
6798	Eugenia nitidula																					South-East Asia (tropical)					
6799	Eugenia pachyphylla																					South-East Asia (tropical)					
6800	Eugenia papillosa																					South-East Asia (tropical)					
6801	Eugenia parkeri																					Madagascar					
6802	Eugenia parkeri																					Madagascar					
6803	Eugenia patrisii																					South America (tropical)					
6804	Eugenia patrisii																					South America (tropical)					
6805	Eugenia pendens																					South-East Asia (tropical)					
6806	Eugenia polita																					South-East Asia (tropical)					
6807	Eugenia polita																					South-East Asia (tropical)					
6808	Eugenia polyantha																					South-East Asia (tropical)					
6809	Eugenia prainiana																					South-East Asia (tropical)					
6810	Eugenia pseudopsidium																					South America (tropical)					
6811	Eugenia pseudopsidium																					South America (tropical)					
6812	Eugenia pseudopsidium																					Central America (tropical)					
6813	Eugenia pseudopsidium																					South America (tropical)					
6814	Eugenia resinosa																					South-East Asia (tropical)					
6815	Eugenia ridleyi																					South-East Asia (tropical)					
6816	Eugenia rubens																					South-East Asia (tropical)					
6817	Eugenia sandakanensis																					South-East Asia (tropical)					
6818	Eugenia scalarinervis																					South-East Asia (tropical)					
6819	Eugenia sonderiana																					South America (extratropical)					
6820	Eugenia stahlii																					South America (tropical)					
6821	Eugenia subdecussata																					South-East Asia (tropical)					
6822	Eugenia subdecussata																					South-East Asia (tropical)					
6823	Eugenia syzygioides																					South-East Asia (tropical)					
6824	Eugenia tetraptera																					South-East Asia (tropical)					
6825	Eugenia uniflora																					South America (extratropical)					
6826	Eugenia uniflora																					South America (extratropical)					
6827	Eugenia venezuelensis																					Mexico					
6828	Eugenia ventenatii																					Australia/PNG (tropical)					
6829	Eugenia whytei																					Africa (tropical)					
6830	Eugenia wullschlaegeliana																					South America (tropical)					
6831	Eugenia wullschlaegeliana																					South America (tropical)					
6832	Euodia aromatica																					South-East Asia (tropical)					
6833	Euodia aromatica																					South-East Asia (tropical)					
6834	Euodia bonwickii																					Australia/PNG (tropical)					
6835	Euodia elleryana																					Australia/PNG (tropical)					
6836	Euodia erythrococca																					Australia/PNG (tropical)					
6837	Euodia erythrococca																					Australia/PNG (tropical)					
6838	Euodia erythrococca																					Australia/PNG (tropical)					
6839	Euodia erythrococca																					Australia/PNG (tropical)					
6840	Euodia euneura																					South-East Asia (tropical)					
6841	Euodia glabra																					South-East Asia (tropical)					
6842	Euodia glabrifolia																					South-East Asia (tropical)					
6843	Euodia macrophylla																					South-East Asia (tropical)					
6844	Euodia meliaefolia																					China					
6845	Euodia meliaefolia																					China					
6846	Euodia meliaefolia																					China					
6847	Euodia robusta																					South-East Asia (tropical)					
6848	Euodia roxburghiana																					South-East Asia (tropical)					
6849	Euodia trichopetala																					South-East Asia (tropical)					
6850	Euonymus europaeus																					Europe					
6851	Euonymus javanicus																					South-East Asia (tropical)					
6852	Euonymus javanicus																					South-East Asia (tropical)					
6853	Euphorbia neriifolia																					India					
6854	Euphorbia peganoides																					Mexico					
6855	Euphorbia tirucalli																					India					
6856	Euphorbia tirucalli																					Africa (extratropical)					
6857	Euphronia hirtelloides																					South America (tropical)					
6858	Euplassa cantareirae																					South America (extratropical)					
6859	Euplassa pinnata																					South America (tropical)					
6860	Euplassa saxicola																					South America (tropical)					
6861	Eupomatia barbata																					Australia					
6862	Eupomatia laurina																					Australia					
6863	Euptelea pleiosperma																					China					
6864	Euptelea pleiosperma																					China					
6865	Euroschinus falcata																					Australia/PNG (tropical)					
6866	Euroschinus falcata																					Australia/PNG (tropical)					
6867	Euroschinus falcatus																					Australia/PNG (tropical)					
6868	Euroschinus papuanus																					South-East Asia (tropical)					
6869	Eurya acuminata																					South-East Asia (tropical)					
6870	Eurya japonica																					South-East Asia (tropical)					
6871	Eurya nitida																					South-East Asia (tropical)					
6872	Eurya obovata																					South-East Asia (tropical)					
6873	Eurycoma longifolia																					South-East Asia (tropical)					
6874	Eurycoma longifolia																					South-East Asia (tropical)					
6875	Eusideroxylon zwageri																					South-East Asia (tropical)					
6876	Eusideroxylon zwageri																					South-East Asia (tropical)					
6877	Eusideroxylon zwageri																					South-East Asia (tropical)					
6878	Euterpe precatoria																					South America (tropical)					
6879	Euterpe precatoria																					Central America (tropical)					
6880	Euterpe precatoria																					South America (tropical)					
6881	Euxylophora paraensis																					South America (tropical)					
